name,Class,x,y,farea,fprop,cntry,year,label_group,usage,label,image
2442,2,76,2442,0,0,india,,3,test,masks/grid_76_mask_2442_cog.tif,images/grid_76_2442_cog.tif
3993,2,18,3993,0,0,india,,3,test,masks/grid_18_mask_3993_cog.tif,images/grid_18_3993_cog.tif
4827,2,25,4827,0,0,india,,3,test,masks/grid_25_mask_4827_cog.tif,images/grid_25_4827_cog.tif
3693,2,25,3693,0,0,india,,3,test,masks/grid_25_mask_3693_cog.tif,images/grid_25_3693_cog.tif
5448,2,25,5448,0,0,india,,3,test,masks/grid_25_mask_5448_cog.tif,images/grid_25_5448_cog.tif
277,2,25,277,0,0,india,,3,test,masks/grid_25_mask_277_cog.tif,images/grid_25_277_cog.tif
1911,2,15,1911,0,0,india,,3,test,masks/grid_15_mask_1911_cog.tif,images/grid_15_1911_cog.tif
1101,2,15,1101,0,0,india,,3,test,masks/grid_15_mask_1101_cog.tif,images/grid_15_1101_cog.tif
2347,2,76,2347,0,0,india,,3,test,masks/grid_76_mask_2347_cog.tif,images/grid_76_2347_cog.tif
975,2,28,975,0,0,india,,3,test,masks/grid_28_mask_975_cog.tif,images/grid_28_975_cog.tif
3833,2,18,3833,0,0,india,,3,test,masks/grid_18_mask_3833_cog.tif,images/grid_18_3833_cog.tif
791,2,18,791,0,0,india,,3,test,masks/grid_18_mask_791_cog.tif,images/grid_18_791_cog.tif
3083,2,18,3083,0,0,india,,3,test,masks/grid_18_mask_3083_cog.tif,images/grid_18_3083_cog.tif
3423,2,85,3423,0,0,india,,3,test,masks/grid_85_mask_3423_cog.tif,images/grid_85_3423_cog.tif
5328,2,85,5328,0,0,india,,3,test,masks/grid_85_mask_5328_cog.tif,images/grid_85_5328_cog.tif
3868,2,28,3868,0,0,india,,3,test,masks/grid_28_mask_3868_cog.tif,images/grid_28_3868_cog.tif
883,2,76,883,0,0,india,,3,test,masks/grid_76_mask_883_cog.tif,images/grid_76_883_cog.tif
4902,2,28,4902,0,0,india,,3,test,masks/grid_28_mask_4902_cog.tif,images/grid_28_4902_cog.tif
5421,2,76,5421,0,0,india,,3,test,masks/grid_76_mask_5421_cog.tif,images/grid_76_5421_cog.tif
3598,2,15,3598,0,0,india,,3,test,masks/grid_15_mask_3598_cog.tif,images/grid_15_3598_cog.tif
3918,2,28,3918,0,0,india,,3,test,masks/grid_28_mask_3918_cog.tif,images/grid_28_3918_cog.tif
3531,2,85,3531,0,0,india,,3,test,masks/grid_85_mask_3531_cog.tif,images/grid_85_3531_cog.tif
3332,2,85,3332,0,0,india,,3,test,masks/grid_85_mask_3332_cog.tif,images/grid_85_3332_cog.tif
3941,2,18,3941,0,0,india,,3,test,masks/grid_18_mask_3941_cog.tif,images/grid_18_3941_cog.tif
3819,2,15,3819,0,0,india,,3,test,masks/grid_15_mask_3819_cog.tif,images/grid_15_3819_cog.tif
155,2,25,155,0,0,india,,3,test,masks/grid_25_mask_155_cog.tif,images/grid_25_155_cog.tif
1141,2,18,1141,0,0,india,,3,test,masks/grid_18_mask_1141_cog.tif,images/grid_18_1141_cog.tif
4474,2,76,4474,0,0,india,,3,test,masks/grid_76_mask_4474_cog.tif,images/grid_76_4474_cog.tif
3747,2,25,3747,0,0,india,,3,test,masks/grid_25_mask_3747_cog.tif,images/grid_25_3747_cog.tif
4398,2,17,4398,0,0,india,,3,test,masks/grid_17_mask_4398_cog.tif,images/grid_17_4398_cog.tif
263,2,15,263,0,0,india,,3,test,masks/grid_15_mask_263_cog.tif,images/grid_15_263_cog.tif
2384,2,15,2384,0,0,india,,3,test,masks/grid_15_mask_2384_cog.tif,images/grid_15_2384_cog.tif
930,2,17,930,0,0,india,,3,test,masks/grid_17_mask_930_cog.tif,images/grid_17_930_cog.tif
1136,2,76,1136,0,0,india,,3,test,masks/grid_76_mask_1136_cog.tif,images/grid_76_1136_cog.tif
1064,2,28,1064,0,0,india,,3,test,masks/grid_28_mask_1064_cog.tif,images/grid_28_1064_cog.tif
4110,2,28,4110,0,0,india,,3,test,masks/grid_28_mask_4110_cog.tif,images/grid_28_4110_cog.tif
3353,2,85,3353,0,0,india,,3,test,masks/grid_85_mask_3353_cog.tif,images/grid_85_3353_cog.tif
505,2,25,505,0,0,india,,3,test,masks/grid_25_mask_505_cog.tif,images/grid_25_505_cog.tif
2455,2,15,2455,0,0,india,,3,test,masks/grid_15_mask_2455_cog.tif,images/grid_15_2455_cog.tif
3146,2,25,3146,0,0,india,,3,test,masks/grid_25_mask_3146_cog.tif,images/grid_25_3146_cog.tif
1835,2,17,1835,0,0,india,,3,test,masks/grid_17_mask_1835_cog.tif,images/grid_17_1835_cog.tif
1857,2,25,1857,0,0,india,,3,test,masks/grid_25_mask_1857_cog.tif,images/grid_25_1857_cog.tif
2543,2,28,2543,0,0,india,,3,test,masks/grid_28_mask_2543_cog.tif,images/grid_28_2543_cog.tif
2528,2,17,2528,0,0,india,,3,test,masks/grid_17_mask_2528_cog.tif,images/grid_17_2528_cog.tif
3494,2,17,3494,0,0,india,,3,test,masks/grid_17_mask_3494_cog.tif,images/grid_17_3494_cog.tif
2258,2,76,2258,0,0,india,,3,test,masks/grid_76_mask_2258_cog.tif,images/grid_76_2258_cog.tif
5103,2,28,5103,0,0,india,,3,test,masks/grid_28_mask_5103_cog.tif,images/grid_28_5103_cog.tif
1919,2,15,1919,0,0,india,,3,test,masks/grid_15_mask_1919_cog.tif,images/grid_15_1919_cog.tif
448,2,17,448,0,0,india,,3,test,masks/grid_17_mask_448_cog.tif,images/grid_17_448_cog.tif
3931,2,76,3931,0,0,india,,3,test,masks/grid_76_mask_3931_cog.tif,images/grid_76_3931_cog.tif
1141,2,15,1141,0,0,india,,3,test,masks/grid_15_mask_1141_cog.tif,images/grid_15_1141_cog.tif
4960,2,18,4960,0,0,india,,3,test,masks/grid_18_mask_4960_cog.tif,images/grid_18_4960_cog.tif
1209,2,25,1209,0,0,india,,3,test,masks/grid_25_mask_1209_cog.tif,images/grid_25_1209_cog.tif
2190,2,25,2190,0,0,india,,3,test,masks/grid_25_mask_2190_cog.tif,images/grid_25_2190_cog.tif
829,2,25,829,0,0,india,,3,test,masks/grid_25_mask_829_cog.tif,images/grid_25_829_cog.tif
926,2,76,926,0,0,india,,3,test,masks/grid_76_mask_926_cog.tif,images/grid_76_926_cog.tif
1501,2,17,1501,0,0,india,,3,test,masks/grid_17_mask_1501_cog.tif,images/grid_17_1501_cog.tif
3229,2,15,3229,0,0,india,,3,test,masks/grid_15_mask_3229_cog.tif,images/grid_15_3229_cog.tif
3995,2,15,3995,0,0,india,,3,test,masks/grid_15_mask_3995_cog.tif,images/grid_15_3995_cog.tif
4615,2,18,4615,0,0,india,,3,test,masks/grid_18_mask_4615_cog.tif,images/grid_18_4615_cog.tif
726,2,18,726,0,0,india,,3,test,masks/grid_18_mask_726_cog.tif,images/grid_18_726_cog.tif
3327,2,76,3327,0,0,india,,3,test,masks/grid_76_mask_3327_cog.tif,images/grid_76_3327_cog.tif
4325,2,76,4325,0,0,india,,3,test,masks/grid_76_mask_4325_cog.tif,images/grid_76_4325_cog.tif
1196,2,25,1196,0,0,india,,3,test,masks/grid_25_mask_1196_cog.tif,images/grid_25_1196_cog.tif
2388,2,28,2388,0,0,india,,3,test,masks/grid_28_mask_2388_cog.tif,images/grid_28_2388_cog.tif
3581,2,28,3581,0,0,india,,3,test,masks/grid_28_mask_3581_cog.tif,images/grid_28_3581_cog.tif
2991,2,17,2991,0,0,india,,3,test,masks/grid_17_mask_2991_cog.tif,images/grid_17_2991_cog.tif
2428,2,25,2428,0,0,india,,3,test,masks/grid_25_mask_2428_cog.tif,images/grid_25_2428_cog.tif
3641,2,18,3641,0,0,india,,3,test,masks/grid_18_mask_3641_cog.tif,images/grid_18_3641_cog.tif
3275,2,15,3275,0,0,india,,3,test,masks/grid_15_mask_3275_cog.tif,images/grid_15_3275_cog.tif
3458,2,17,3458,0,0,india,,3,test,masks/grid_17_mask_3458_cog.tif,images/grid_17_3458_cog.tif
1735,2,28,1735,0,0,india,,3,test,masks/grid_28_mask_1735_cog.tif,images/grid_28_1735_cog.tif
632,2,85,632,0,0,india,,3,test,masks/grid_85_mask_632_cog.tif,images/grid_85_632_cog.tif
2615,2,76,2615,0,0,india,,3,test,masks/grid_76_mask_2615_cog.tif,images/grid_76_2615_cog.tif
4739,2,18,4739,0,0,india,,3,test,masks/grid_18_mask_4739_cog.tif,images/grid_18_4739_cog.tif
95,2,18,95,0,0,india,,3,test,masks/grid_18_mask_95_cog.tif,images/grid_18_95_cog.tif
750,2,18,750,0,0,india,,3,test,masks/grid_18_mask_750_cog.tif,images/grid_18_750_cog.tif
2153,2,25,2153,0,0,india,,3,test,masks/grid_25_mask_2153_cog.tif,images/grid_25_2153_cog.tif
5091,2,25,5091,0,0,india,,3,test,masks/grid_25_mask_5091_cog.tif,images/grid_25_5091_cog.tif
1653,2,85,1653,0,0,india,,3,test,masks/grid_85_mask_1653_cog.tif,images/grid_85_1653_cog.tif
2420,2,28,2420,0,0,india,,3,test,masks/grid_28_mask_2420_cog.tif,images/grid_28_2420_cog.tif
2133,2,25,2133,0,0,india,,3,test,masks/grid_25_mask_2133_cog.tif,images/grid_25_2133_cog.tif
1599,2,15,1599,0,0,india,,3,test,masks/grid_15_mask_1599_cog.tif,images/grid_15_1599_cog.tif
2862,2,17,2862,0,0,india,,3,test,masks/grid_17_mask_2862_cog.tif,images/grid_17_2862_cog.tif
5427,2,28,5427,0,0,india,,3,test,masks/grid_28_mask_5427_cog.tif,images/grid_28_5427_cog.tif
1366,2,25,1366,0,0,india,,3,test,masks/grid_25_mask_1366_cog.tif,images/grid_25_1366_cog.tif
327,2,25,327,0,0,india,,3,test,masks/grid_25_mask_327_cog.tif,images/grid_25_327_cog.tif
36,2,85,36,0,0,india,,3,test,masks/grid_85_mask_36_cog.tif,images/grid_85_36_cog.tif
2114,2,18,2114,0,0,india,,3,test,masks/grid_18_mask_2114_cog.tif,images/grid_18_2114_cog.tif
860,2,76,860,0,0,india,,3,test,masks/grid_76_mask_860_cog.tif,images/grid_76_860_cog.tif
3763,2,76,3763,0,0,india,,3,test,masks/grid_76_mask_3763_cog.tif,images/grid_76_3763_cog.tif
4422,2,18,4422,0,0,india,,3,test,masks/grid_18_mask_4422_cog.tif,images/grid_18_4422_cog.tif
4413,2,15,4413,0,0,india,,3,test,masks/grid_15_mask_4413_cog.tif,images/grid_15_4413_cog.tif
5233,2,76,5233,0,0,india,,3,test,masks/grid_76_mask_5233_cog.tif,images/grid_76_5233_cog.tif
4609,2,28,4609,0,0,india,,3,test,masks/grid_28_mask_4609_cog.tif,images/grid_28_4609_cog.tif
2264,2,76,2264,0,0,india,,3,test,masks/grid_76_mask_2264_cog.tif,images/grid_76_2264_cog.tif
2012,2,85,2012,0,0,india,,3,test,masks/grid_85_mask_2012_cog.tif,images/grid_85_2012_cog.tif
87,2,17,87,0,0,india,,3,test,masks/grid_17_mask_87_cog.tif,images/grid_17_87_cog.tif
3243,2,17,3243,0,0,india,,3,test,masks/grid_17_mask_3243_cog.tif,images/grid_17_3243_cog.tif
5026,2,76,5026,0,0,india,,3,test,masks/grid_76_mask_5026_cog.tif,images/grid_76_5026_cog.tif
3755,2,76,3755,0,0,india,,3,test,masks/grid_76_mask_3755_cog.tif,images/grid_76_3755_cog.tif
3582,2,25,3582,0,0,india,,3,test,masks/grid_25_mask_3582_cog.tif,images/grid_25_3582_cog.tif
1657,2,85,1657,0,0,india,,3,test,masks/grid_85_mask_1657_cog.tif,images/grid_85_1657_cog.tif
2275,2,76,2275,0,0,india,,3,test,masks/grid_76_mask_2275_cog.tif,images/grid_76_2275_cog.tif
2067,2,25,2067,0,0,india,,3,test,masks/grid_25_mask_2067_cog.tif,images/grid_25_2067_cog.tif
1851,2,18,1851,0,0,india,,3,test,masks/grid_18_mask_1851_cog.tif,images/grid_18_1851_cog.tif
4850,2,15,4850,0,0,india,,3,test,masks/grid_15_mask_4850_cog.tif,images/grid_15_4850_cog.tif
2447,2,85,2447,0,0,india,,3,test,masks/grid_85_mask_2447_cog.tif,images/grid_85_2447_cog.tif
751,2,85,751,0,0,india,,3,test,masks/grid_85_mask_751_cog.tif,images/grid_85_751_cog.tif
4657,2,25,4657,0,0,india,,3,test,masks/grid_25_mask_4657_cog.tif,images/grid_25_4657_cog.tif
659,2,15,659,0,0,india,,3,test,masks/grid_15_mask_659_cog.tif,images/grid_15_659_cog.tif
4404,2,15,4404,0,0,india,,3,test,masks/grid_15_mask_4404_cog.tif,images/grid_15_4404_cog.tif
3953,2,85,3953,0,0,india,,3,test,masks/grid_85_mask_3953_cog.tif,images/grid_85_3953_cog.tif
674,2,15,674,0,0,india,,3,test,masks/grid_15_mask_674_cog.tif,images/grid_15_674_cog.tif
5290,2,85,5290,0,0,india,,3,test,masks/grid_85_mask_5290_cog.tif,images/grid_85_5290_cog.tif
1779,2,85,1779,0,0,india,,3,test,masks/grid_85_mask_1779_cog.tif,images/grid_85_1779_cog.tif
2475,2,28,2475,0,0,india,,3,test,masks/grid_28_mask_2475_cog.tif,images/grid_28_2475_cog.tif
2324,2,25,2324,0,0,india,,3,test,masks/grid_25_mask_2324_cog.tif,images/grid_25_2324_cog.tif
2969,2,18,2969,0,0,india,,3,test,masks/grid_18_mask_2969_cog.tif,images/grid_18_2969_cog.tif
3894,2,17,3894,0,0,india,,3,test,masks/grid_17_mask_3894_cog.tif,images/grid_17_3894_cog.tif
5330,2,15,5330,0,0,india,,3,test,masks/grid_15_mask_5330_cog.tif,images/grid_15_5330_cog.tif
2132,2,15,2132,0,0,india,,3,test,masks/grid_15_mask_2132_cog.tif,images/grid_15_2132_cog.tif
2370,2,15,2370,0,0,india,,3,test,masks/grid_15_mask_2370_cog.tif,images/grid_15_2370_cog.tif
1753,2,25,1753,0,0,india,,3,test,masks/grid_25_mask_1753_cog.tif,images/grid_25_1753_cog.tif
2949,2,85,2949,0,0,india,,3,test,masks/grid_85_mask_2949_cog.tif,images/grid_85_2949_cog.tif
3872,2,25,3872,0,0,india,,3,test,masks/grid_25_mask_3872_cog.tif,images/grid_25_3872_cog.tif
2254,2,18,2254,0,0,india,,3,test,masks/grid_18_mask_2254_cog.tif,images/grid_18_2254_cog.tif
1858,2,28,1858,0,0,india,,3,test,masks/grid_28_mask_1858_cog.tif,images/grid_28_1858_cog.tif
4791,2,28,4791,0,0,india,,3,test,masks/grid_28_mask_4791_cog.tif,images/grid_28_4791_cog.tif
3233,2,18,3233,0,0,india,,3,test,masks/grid_18_mask_3233_cog.tif,images/grid_18_3233_cog.tif
20,2,15,20,0,0,india,,3,test,masks/grid_15_mask_20_cog.tif,images/grid_15_20_cog.tif
3774,2,76,3774,0,0,india,,3,test,masks/grid_76_mask_3774_cog.tif,images/grid_76_3774_cog.tif
1342,2,28,1342,0,0,india,,3,test,masks/grid_28_mask_1342_cog.tif,images/grid_28_1342_cog.tif
1562,2,85,1562,0,0,india,,3,test,masks/grid_85_mask_1562_cog.tif,images/grid_85_1562_cog.tif
3349,2,18,3349,0,0,india,,3,test,masks/grid_18_mask_3349_cog.tif,images/grid_18_3349_cog.tif
186,2,25,186,0,0,india,,3,test,masks/grid_25_mask_186_cog.tif,images/grid_25_186_cog.tif
4456,2,85,4456,0,0,india,,3,test,masks/grid_85_mask_4456_cog.tif,images/grid_85_4456_cog.tif
2199,2,17,2199,0,0,india,,3,test,masks/grid_17_mask_2199_cog.tif,images/grid_17_2199_cog.tif
2633,2,18,2633,0,0,india,,3,test,masks/grid_18_mask_2633_cog.tif,images/grid_18_2633_cog.tif
5465,2,15,5465,0,0,india,,3,test,masks/grid_15_mask_5465_cog.tif,images/grid_15_5465_cog.tif
1729,2,17,1729,0,0,india,,3,test,masks/grid_17_mask_1729_cog.tif,images/grid_17_1729_cog.tif
1642,2,85,1642,0,0,india,,3,test,masks/grid_85_mask_1642_cog.tif,images/grid_85_1642_cog.tif
4799,2,17,4799,0,0,india,,3,test,masks/grid_17_mask_4799_cog.tif,images/grid_17_4799_cog.tif
4565,2,76,4565,0,0,india,,3,test,masks/grid_76_mask_4565_cog.tif,images/grid_76_4565_cog.tif
2024,2,18,2024,0,0,india,,3,test,masks/grid_18_mask_2024_cog.tif,images/grid_18_2024_cog.tif
2365,2,28,2365,0,0,india,,3,test,masks/grid_28_mask_2365_cog.tif,images/grid_28_2365_cog.tif
794,2,15,794,0,0,india,,3,test,masks/grid_15_mask_794_cog.tif,images/grid_15_794_cog.tif
3448,2,76,3448,0,0,india,,3,test,masks/grid_76_mask_3448_cog.tif,images/grid_76_3448_cog.tif
1576,2,17,1576,0,0,india,,3,test,masks/grid_17_mask_1576_cog.tif,images/grid_17_1576_cog.tif
1999,2,17,1999,0,0,india,,3,test,masks/grid_17_mask_1999_cog.tif,images/grid_17_1999_cog.tif
755,2,17,755,0,0,india,,3,test,masks/grid_17_mask_755_cog.tif,images/grid_17_755_cog.tif
2341,2,18,2341,0,0,india,,3,test,masks/grid_18_mask_2341_cog.tif,images/grid_18_2341_cog.tif
33,2,17,33,0,0,india,,3,test,masks/grid_17_mask_33_cog.tif,images/grid_17_33_cog.tif
1612,2,25,1612,0,0,india,,3,test,masks/grid_25_mask_1612_cog.tif,images/grid_25_1612_cog.tif
209,2,25,209,0,0,india,,3,test,masks/grid_25_mask_209_cog.tif,images/grid_25_209_cog.tif
1441,2,18,1441,0,0,india,,3,test,masks/grid_18_mask_1441_cog.tif,images/grid_18_1441_cog.tif
2384,2,18,2384,0,0,india,,3,test,masks/grid_18_mask_2384_cog.tif,images/grid_18_2384_cog.tif
3006,2,25,3006,0,0,india,,3,test,masks/grid_25_mask_3006_cog.tif,images/grid_25_3006_cog.tif
4024,2,25,4024,0,0,india,,3,test,masks/grid_25_mask_4024_cog.tif,images/grid_25_4024_cog.tif
637,2,17,637,0,0,india,,3,test,masks/grid_17_mask_637_cog.tif,images/grid_17_637_cog.tif
1651,2,28,1651,0,0,india,,3,test,masks/grid_28_mask_1651_cog.tif,images/grid_28_1651_cog.tif
3194,2,28,3194,0,0,india,,3,test,masks/grid_28_mask_3194_cog.tif,images/grid_28_3194_cog.tif
2484,2,17,2484,0,0,india,,3,test,masks/grid_17_mask_2484_cog.tif,images/grid_17_2484_cog.tif
4868,2,28,4868,0,0,india,,3,test,masks/grid_28_mask_4868_cog.tif,images/grid_28_4868_cog.tif
1847,2,17,1847,0,0,india,,3,test,masks/grid_17_mask_1847_cog.tif,images/grid_17_1847_cog.tif
1831,2,18,1831,0,0,india,,3,test,masks/grid_18_mask_1831_cog.tif,images/grid_18_1831_cog.tif
3121,2,28,3121,0,0,india,,3,test,masks/grid_28_mask_3121_cog.tif,images/grid_28_3121_cog.tif
1186,2,85,1186,0,0,india,,3,test,masks/grid_85_mask_1186_cog.tif,images/grid_85_1186_cog.tif
2036,2,85,2036,0,0,india,,3,test,masks/grid_85_mask_2036_cog.tif,images/grid_85_2036_cog.tif
1949,2,28,1949,0,0,india,,3,test,masks/grid_28_mask_1949_cog.tif,images/grid_28_1949_cog.tif
1380,2,25,1380,0,0,india,,3,test,masks/grid_25_mask_1380_cog.tif,images/grid_25_1380_cog.tif
3274,2,25,3274,0,0,india,,3,test,masks/grid_25_mask_3274_cog.tif,images/grid_25_3274_cog.tif
4049,2,17,4049,0,0,india,,3,test,masks/grid_17_mask_4049_cog.tif,images/grid_17_4049_cog.tif
3797,2,17,3797,0,0,india,,3,test,masks/grid_17_mask_3797_cog.tif,images/grid_17_3797_cog.tif
1198,2,28,1198,0,0,india,,3,test,masks/grid_28_mask_1198_cog.tif,images/grid_28_1198_cog.tif
4594,2,17,4594,0,0,india,,3,test,masks/grid_17_mask_4594_cog.tif,images/grid_17_4594_cog.tif
5465,2,25,5465,0,0,india,,3,test,masks/grid_25_mask_5465_cog.tif,images/grid_25_5465_cog.tif
1098,2,18,1098,0,0,india,,3,test,masks/grid_18_mask_1098_cog.tif,images/grid_18_1098_cog.tif
3194,2,15,3194,0,0,india,,3,test,masks/grid_15_mask_3194_cog.tif,images/grid_15_3194_cog.tif
2306,2,28,2306,0,0,india,,3,test,masks/grid_28_mask_2306_cog.tif,images/grid_28_2306_cog.tif
5131,2,85,5131,0,0,india,,3,test,masks/grid_85_mask_5131_cog.tif,images/grid_85_5131_cog.tif
3381,2,18,3381,0,0,india,,3,test,masks/grid_18_mask_3381_cog.tif,images/grid_18_3381_cog.tif
4472,2,76,4472,0,0,india,,3,test,masks/grid_76_mask_4472_cog.tif,images/grid_76_4472_cog.tif
3419,2,15,3419,0,0,india,,3,test,masks/grid_15_mask_3419_cog.tif,images/grid_15_3419_cog.tif
2638,2,85,2638,0,0,india,,3,test,masks/grid_85_mask_2638_cog.tif,images/grid_85_2638_cog.tif
3510,2,28,3510,0,0,india,,3,test,masks/grid_28_mask_3510_cog.tif,images/grid_28_3510_cog.tif
3002,2,15,3002,0,0,india,,3,test,masks/grid_15_mask_3002_cog.tif,images/grid_15_3002_cog.tif
309,2,28,309,0,0,india,,3,test,masks/grid_28_mask_309_cog.tif,images/grid_28_309_cog.tif
2650,2,76,2650,0,0,india,,3,test,masks/grid_76_mask_2650_cog.tif,images/grid_76_2650_cog.tif
379,2,28,379,0,0,india,,3,test,masks/grid_28_mask_379_cog.tif,images/grid_28_379_cog.tif
267,2,85,267,0,0,india,,3,test,masks/grid_85_mask_267_cog.tif,images/grid_85_267_cog.tif
4256,2,85,4256,0,0,india,,3,test,masks/grid_85_mask_4256_cog.tif,images/grid_85_4256_cog.tif
3137,2,85,3137,0,0,india,,3,test,masks/grid_85_mask_3137_cog.tif,images/grid_85_3137_cog.tif
3913,2,28,3913,0,0,india,,3,test,masks/grid_28_mask_3913_cog.tif,images/grid_28_3913_cog.tif
3139,2,85,3139,0,0,india,,3,test,masks/grid_85_mask_3139_cog.tif,images/grid_85_3139_cog.tif
2117,2,15,2117,0,0,india,,3,test,masks/grid_15_mask_2117_cog.tif,images/grid_15_2117_cog.tif
2629,2,85,2629,0,0,india,,3,test,masks/grid_85_mask_2629_cog.tif,images/grid_85_2629_cog.tif
1499,2,25,1499,0,0,india,,3,test,masks/grid_25_mask_1499_cog.tif,images/grid_25_1499_cog.tif
5429,2,85,5429,0,0,india,,3,test,masks/grid_85_mask_5429_cog.tif,images/grid_85_5429_cog.tif
2213,2,85,2213,0,0,india,,3,test,masks/grid_85_mask_2213_cog.tif,images/grid_85_2213_cog.tif
1251,2,85,1251,0,0,india,,3,test,masks/grid_85_mask_1251_cog.tif,images/grid_85_1251_cog.tif
3620,2,85,3620,0,0,india,,3,test,masks/grid_85_mask_3620_cog.tif,images/grid_85_3620_cog.tif
1637,2,85,1637,0,0,india,,3,test,masks/grid_85_mask_1637_cog.tif,images/grid_85_1637_cog.tif
5231,2,25,5231,0,0,india,,3,test,masks/grid_25_mask_5231_cog.tif,images/grid_25_5231_cog.tif
4496,2,28,4496,0,0,india,,3,test,masks/grid_28_mask_4496_cog.tif,images/grid_28_4496_cog.tif
3797,2,25,3797,0,0,india,,3,test,masks/grid_25_mask_3797_cog.tif,images/grid_25_3797_cog.tif
3291,2,76,3291,0,0,india,,3,test,masks/grid_76_mask_3291_cog.tif,images/grid_76_3291_cog.tif
1980,2,15,1980,0,0,india,,3,test,masks/grid_15_mask_1980_cog.tif,images/grid_15_1980_cog.tif
438,2,17,438,0,0,india,,3,test,masks/grid_17_mask_438_cog.tif,images/grid_17_438_cog.tif
2490,2,85,2490,0,0,india,,3,test,masks/grid_85_mask_2490_cog.tif,images/grid_85_2490_cog.tif
3556,2,25,3556,0,0,india,,3,test,masks/grid_25_mask_3556_cog.tif,images/grid_25_3556_cog.tif
4340,2,76,4340,0,0,india,,3,test,masks/grid_76_mask_4340_cog.tif,images/grid_76_4340_cog.tif
3473,2,85,3473,0,0,india,,3,test,masks/grid_85_mask_3473_cog.tif,images/grid_85_3473_cog.tif
1324,2,76,1324,0,0,india,,3,test,masks/grid_76_mask_1324_cog.tif,images/grid_76_1324_cog.tif
1886,2,85,1886,0,0,india,,3,test,masks/grid_85_mask_1886_cog.tif,images/grid_85_1886_cog.tif
2818,2,76,2818,0,0,india,,3,test,masks/grid_76_mask_2818_cog.tif,images/grid_76_2818_cog.tif
3430,2,25,3430,0,0,india,,3,test,masks/grid_25_mask_3430_cog.tif,images/grid_25_3430_cog.tif
1918,2,28,1918,0,0,india,,3,test,masks/grid_28_mask_1918_cog.tif,images/grid_28_1918_cog.tif
5196,2,18,5196,0,0,india,,3,test,masks/grid_18_mask_5196_cog.tif,images/grid_18_5196_cog.tif
1862,2,15,1862,0,0,india,,3,test,masks/grid_15_mask_1862_cog.tif,images/grid_15_1862_cog.tif
4059,2,25,4059,0,0,india,,3,test,masks/grid_25_mask_4059_cog.tif,images/grid_25_4059_cog.tif
3593,2,15,3593,0,0,india,,3,test,masks/grid_15_mask_3593_cog.tif,images/grid_15_3593_cog.tif
2894,2,18,2894,0,0,india,,3,test,masks/grid_18_mask_2894_cog.tif,images/grid_18_2894_cog.tif
4919,2,28,4919,0,0,india,,3,test,masks/grid_28_mask_4919_cog.tif,images/grid_28_4919_cog.tif
1125,2,17,1125,0,0,india,,3,test,masks/grid_17_mask_1125_cog.tif,images/grid_17_1125_cog.tif
3653,2,18,3653,0,0,india,,3,test,masks/grid_18_mask_3653_cog.tif,images/grid_18_3653_cog.tif
383,2,18,383,0,0,india,,3,test,masks/grid_18_mask_383_cog.tif,images/grid_18_383_cog.tif
1991,2,25,1991,0,0,india,,3,test,masks/grid_25_mask_1991_cog.tif,images/grid_25_1991_cog.tif
4496,2,25,4496,0,0,india,,3,test,masks/grid_25_mask_4496_cog.tif,images/grid_25_4496_cog.tif
4478,2,25,4478,0,0,india,,3,test,masks/grid_25_mask_4478_cog.tif,images/grid_25_4478_cog.tif
1133,2,76,1133,0,0,india,,3,test,masks/grid_76_mask_1133_cog.tif,images/grid_76_1133_cog.tif
5304,2,17,5304,0,0,india,,3,test,masks/grid_17_mask_5304_cog.tif,images/grid_17_5304_cog.tif
5047,2,18,5047,0,0,india,,3,test,masks/grid_18_mask_5047_cog.tif,images/grid_18_5047_cog.tif
5120,2,17,5120,0,0,india,,3,test,masks/grid_17_mask_5120_cog.tif,images/grid_17_5120_cog.tif
4528,2,25,4528,0,0,india,,3,test,masks/grid_25_mask_4528_cog.tif,images/grid_25_4528_cog.tif
861,2,15,861,0,0,india,,3,test,masks/grid_15_mask_861_cog.tif,images/grid_15_861_cog.tif
1072,2,85,1072,0,0,india,,3,test,masks/grid_85_mask_1072_cog.tif,images/grid_85_1072_cog.tif
3794,2,25,3794,0,0,india,,3,test,masks/grid_25_mask_3794_cog.tif,images/grid_25_3794_cog.tif
1455,2,28,1455,0,0,india,,3,test,masks/grid_28_mask_1455_cog.tif,images/grid_28_1455_cog.tif
1536,2,25,1536,0,0,india,,3,test,masks/grid_25_mask_1536_cog.tif,images/grid_25_1536_cog.tif
2193,2,15,2193,0,0,india,,3,test,masks/grid_15_mask_2193_cog.tif,images/grid_15_2193_cog.tif
4269,2,76,4269,0,0,india,,3,test,masks/grid_76_mask_4269_cog.tif,images/grid_76_4269_cog.tif
2363,2,28,2363,0,0,india,,3,test,masks/grid_28_mask_2363_cog.tif,images/grid_28_2363_cog.tif
4227,2,15,4227,0,0,india,,3,test,masks/grid_15_mask_4227_cog.tif,images/grid_15_4227_cog.tif
5014,2,76,5014,0,0,india,,3,test,masks/grid_76_mask_5014_cog.tif,images/grid_76_5014_cog.tif
1718,2,28,1718,0,0,india,,3,test,masks/grid_28_mask_1718_cog.tif,images/grid_28_1718_cog.tif
2713,2,18,2713,0,0,india,,3,test,masks/grid_18_mask_2713_cog.tif,images/grid_18_2713_cog.tif
