tile,label_date,label,image,x,y,year,ctry,type,usage,label_group
tile000159,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469896.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000159_2024_08_s1.tif,389169.2429719743,1981889.455740131,2024,india,center,train,2
tile000160,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469847.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000160_2024_09_s1.tif,371249.2933800006,1990849.304494024,2024,india,center,train,2
tile000160,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469847.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000160_2024_10_s1.tif,371249.2933800006,1990849.304494024,2024,india,center,train,2
tile000160,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469847.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000160_2024_11_s1.tif,371249.2933800006,1990849.304494024,2024,india,center,validate,2
tile000160,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469847.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000160_2024_08_s1.tif,371249.2933800006,1990849.304494024,2024,india,center,train,2
tile000161,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469498.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000161_2024_09_s1.tif,357809.38422636065,1959489.5668351976,2024,india,center,train,2
tile000161,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469498.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000161_2024_10_s1.tif,357809.38422636065,1959489.5668351976,2024,india,center,train,2
tile000161,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469498.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000161_2024_08_s1.tif,357809.38422636065,1959489.5668351976,2024,india,center,train,2
tile000162,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469511.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000162_2024_09_s1.tif,369009.27513138833,1963969.248916819,2024,india,center,test,2
tile000162,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469511.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000162_2024_10_s1.tif,369009.27513138833,1963969.248916819,2024,india,center,train,2
tile000162,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469511.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000162_2024_11_s1.tif,369009.27513138833,1963969.248916819,2024,india,center,train,2
tile000162,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469511.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000162_2024_08_s1.tif,369009.27513138833,1963969.248916819,2024,india,center,train,2
tile000163,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469759.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000163_2024_09_s1.tif,371249.2331480237,1970689.4204601597,2024,india,center,train,2
tile000163,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469759.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000163_2024_10_s1.tif,371249.2331480237,1970689.4204601597,2024,india,center,train,2
tile000163,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469759.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000163_2024_11_s1.tif,371249.2331480237,1970689.4204601597,2024,india,center,validate,2
tile000163,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469759.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000163_2024_08_s1.tif,371249.2331480237,1970689.4204601597,2024,india,center,train,2
tile000164,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_470818.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000164_2024_09_s1.tif,386929.184,1999809.5083223344,2024,india,center,train,2
tile000164,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_470818.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000164_2024_10_s1.tif,386929.184,1999809.5083223344,2024,india,center,train,2
tile000164,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_470818.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000164_2024_11_s1.tif,386929.184,1999809.5083223344,2024,india,center,train,2
tile000164,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_470818.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000164_2024_08_s1.tif,386929.184,1999809.5083223344,2024,india,center,train,2
tile000165,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469891.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000165_2024_09_s1.tif,391409.3870592395,1977409.2813328437,2024,india,center,test,2
tile000165,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469891.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000165_2024_11_s1.tif,391409.3870592395,1977409.2813328437,2024,india,center,train,2
tile000165,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469891.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000165_2024_08_s1.tif,391409.3870592395,1977409.2813328437,2024,india,center,train,2
tile000166,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469918.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000166_2024_09_s1.tif,380209.1894352372,1990849.296,2024,india,center,validate,2
tile000166,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469918.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000166_2024_10_s1.tif,380209.1894352372,1990849.296,2024,india,center,train,2
tile000166,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469918.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000166_2024_11_s1.tif,380209.1894352372,1990849.296,2024,india,center,test,2
tile000166,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469918.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000166_2024_08_s1.tif,380209.1894352372,1990849.296,2024,india,center,train,2
tile000167,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469523.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000167_2024_09_s1.tif,360049.2910106677,1963969.5473008887,2024,india,center,train,2
tile000167,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469523.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000167_2024_10_s1.tif,360049.2910106677,1963969.5473008887,2024,india,center,train,2
tile000167,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469523.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000167_2024_11_s1.tif,360049.2910106677,1963969.5473008887,2024,india,center,train,2
tile000168,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469524.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000168_2024_09_s1.tif,364529.2188874268,1963969.386323716,2024,india,center,train,2
tile000168,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469524.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000168_2024_10_s1.tif,364529.2188874268,1963969.386323716,2024,india,center,test,2
tile000168,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469524.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000168_2024_11_s1.tif,364529.2188874268,1963969.386323716,2024,india,center,train,2
tile000168,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469524.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000168_2024_08_s1.tif,364529.2188874268,1963969.386323716,2024,india,center,train,2
tile000169,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469924.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000169_2024_09_s1.tif,375729.35821702494,1986369.346429727,2024,india,center,validate,2
tile000169,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469924.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000169_2024_10_s1.tif,375729.35821702494,1986369.346429727,2024,india,center,train,2
tile000169,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469924.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000169_2024_11_s1.tif,375729.35821702494,1986369.346429727,2024,india,center,validate,2
tile000169,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469924.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000169_2024_08_s1.tif,375729.35821702494,1986369.346429727,2024,india,center,train,2
tile000170,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469923.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000170_2024_09_s1.tif,373489.21580284106,1986369.2994407085,2024,india,center,train,2
tile000170,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469923.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000170_2024_11_s1.tif,373489.21580284106,1986369.2994407085,2024,india,center,test,2
tile000170,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469923.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000170_2024_08_s1.tif,373489.21580284106,1986369.2994407085,2024,india,center,train,2
tile000172,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469773.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000172_2024_09_s1.tif,369009.3461973802,1972929.1708097304,2024,india,center,train,2
tile000172,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469773.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000172_2024_10_s1.tif,369009.3461973802,1972929.1708097304,2024,india,center,train,2
tile000173,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469816.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000173_2024_09_s1.tif,371249.4972638474,1981889.314519782,2024,india,center,train,2
tile000173,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469816.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000173_2024_10_s1.tif,371249.4972638474,1981889.314519782,2024,india,center,train,2
tile000173,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469816.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000173_2024_11_s1.tif,371249.4972638474,1981889.314519782,2024,india,center,train,2
tile000173,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469816.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000173_2024_08_s1.tif,371249.4972638474,1981889.314519782,2024,india,center,train,2
tile000174,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469932.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000174_2024_09_s1.tif,389169.2263298524,1986369.4762209123,2024,india,center,validate,2
tile000174,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469932.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000174_2024_10_s1.tif,389169.2263298524,1986369.4762209123,2024,india,center,test,2
tile000174,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469932.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000174_2024_11_s1.tif,389169.2263298524,1986369.4762209123,2024,india,center,train,2
tile000174,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469932.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000174_2024_08_s1.tif,389169.2263298524,1986369.4762209123,2024,india,center,test,2
tile000175,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469935.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000175_2024_09_s1.tif,389169.2264257649,1988609.6175401271,2024,india,center,test,2
tile000175,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469935.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000175_2024_11_s1.tif,389169.2264257649,1988609.6175401271,2024,india,center,train,2
tile000176,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469818.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000176_2024_09_s1.tif,371249.2636386616,1984129.5478177432,2024,india,center,train,2
tile000176,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469818.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000176_2024_11_s1.tif,371249.2636386616,1984129.5478177432,2024,india,center,validate,2
tile000176,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469818.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000176_2024_08_s1.tif,371249.2636386616,1984129.5478177432,2024,india,center,train,2
tile000177,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_470082.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000177_2024_09_s1.tif,371249.2933800006,1993089.5633901288,2024,india,center,train,2
tile000177,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_470082.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000177_2024_10_s1.tif,371249.2933800006,1993089.5633901288,2024,india,center,train,2
tile000177,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_470082.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000177_2024_11_s1.tif,371249.2933800006,1993089.5633901288,2024,india,center,train,2
tile000177,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_470082.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000177_2024_08_s1.tif,371249.2933800006,1993089.5633901288,2024,india,center,train,2
tile000178,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469864.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000178_2024_09_s1.tif,386929.2316820362,1972929.281792665,2024,india,center,validate,2
tile000178,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469864.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000178_2024_10_s1.tif,386929.2316820362,1972929.281792665,2024,india,center,train,2
tile000178,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469864.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000178_2024_11_s1.tif,386929.2316820362,1972929.281792665,2024,india,center,test,2
tile000178,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469864.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000178_2024_08_s1.tif,386929.2316820362,1972929.281792665,2024,india,center,train,2
tile000179,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_470809.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000179_2024_09_s1.tif,389169.2743392919,1993089.550569553,2024,india,center,validate,2
tile000179,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_470809.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000179_2024_10_s1.tif,389169.2743392919,1993089.550569553,2024,india,center,train,2
tile000179,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_470809.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000179_2024_11_s1.tif,389169.2743392919,1993089.550569553,2024,india,center,train,2
tile000179,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_470809.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000179_2024_08_s1.tif,389169.2743392919,1993089.550569553,2024,india,center,train,2
tile000180,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469507.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000180_2024_09_s1.tif,371249.3801588341,1959489.318022252,2024,india,center,train,2
tile000180,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469507.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000180_2024_10_s1.tif,371249.3801588341,1959489.318022252,2024,india,center,train,2
tile000181,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469909.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000181_2024_09_s1.tif,375729.2010054937,1981889.4248742808,2024,india,center,train,2
tile000181,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469909.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000181_2024_10_s1.tif,375729.2010054937,1981889.4248742808,2024,india,center,train,2
tile000181,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469909.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000181_2024_11_s1.tif,375729.2010054937,1981889.4248742808,2024,india,center,train,2
tile000181,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469909.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000181_2024_08_s1.tif,375729.2010054937,1981889.4248742808,2024,india,center,train,2
tile000182,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469851.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000182_2024_09_s1.tif,373489.18465389765,1968449.494542145,2024,india,center,train,2
tile000182,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469851.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000182_2024_10_s1.tif,373489.18465389765,1968449.494542145,2024,india,center,train,2
tile000182,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469851.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000182_2024_11_s1.tif,373489.18465389765,1968449.494542145,2024,india,center,train,2
tile000182,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469851.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000182_2024_08_s1.tif,373489.18465389765,1968449.494542145,2024,india,center,test,2
tile000183,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469880.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000183_2024_09_s1.tif,382449.3334,1977409.2471636145,2024,india,center,train,2
tile000183,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469880.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000183_2024_10_s1.tif,382449.3334,1977409.2471636145,2024,india,center,train,2
tile000183,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469880.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000183_2024_11_s1.tif,382449.3334,1977409.2471636145,2024,india,center,train,2
tile000183,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469880.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000183_2024_08_s1.tif,382449.3334,1977409.2471636145,2024,india,center,train,2
tile000184,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469856.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000184_2024_09_s1.tif,373489.1910033759,1972929.399255911,2024,india,center,validate,2
tile000184,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469856.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000184_2024_10_s1.tif,373489.1910033759,1972929.399255911,2024,india,center,train,2
tile000184,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469856.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000184_2024_11_s1.tif,373489.1910033759,1972929.399255911,2024,india,center,train,2
tile000184,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469856.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000184_2024_08_s1.tif,373489.1910033759,1972929.399255911,2024,india,center,train,2
tile000185,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469887.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000185_2024_09_s1.tif,380209.2964021194,1981889.5688912452,2024,india,center,train,2
tile000185,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469887.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000185_2024_11_s1.tif,380209.2964021194,1981889.5688912452,2024,india,center,train,2
tile000186,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469617.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000186_2024_09_s1.tif,377969.3144995729,1966209.6190030507,2024,india,center,train,2
tile000186,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469617.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000186_2024_10_s1.tif,377969.3144995729,1966209.6190030507,2024,india,center,train,2
tile000186,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469617.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000186_2024_11_s1.tif,377969.3144995729,1966209.6190030507,2024,india,center,train,2
tile000186,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469617.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000186_2024_08_s1.tif,377969.3144995729,1966209.6190030507,2024,india,center,test,2
tile000187,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469489.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000187_2024_09_s1.tif,364529.23929897934,1959489.382613716,2024,india,center,train,2
tile000187,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469489.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000187_2024_10_s1.tif,364529.23929897934,1959489.382613716,2024,india,center,train,2
tile000187,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469489.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000187_2024_11_s1.tif,364529.23929897934,1959489.382613716,2024,india,center,train,2
tile000188,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469900.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000188_2024_09_s1.tif,391409.41454194224,1984129.565923015,2024,india,center,train,2
tile000188,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469900.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000188_2024_10_s1.tif,391409.41454194224,1984129.565923015,2024,india,center,train,2
tile000188,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469900.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000188_2024_11_s1.tif,391409.41454194224,1984129.565923015,2024,india,center,train,2
tile000188,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469900.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000188_2024_08_s1.tif,391409.41454194224,1984129.565923015,2024,india,center,train,2
tile000189,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469858.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000189_2024_09_s1.tif,373489.1910033759,1975169.6158160265,2024,india,center,train,2
tile000189,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469858.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000189_2024_10_s1.tif,373489.1910033759,1975169.6158160265,2024,india,center,train,2
tile000189,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469858.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000189_2024_08_s1.tif,373489.1910033759,1975169.6158160265,2024,india,center,train,2
tile000190,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469889.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000190_2024_09_s1.tif,384689.32770878426,1984129.396293728,2024,india,center,train,2
